Husband_takes_drug,Media_usage,d101e,husband_drinks_alcohol,d121,wife_afraid_hasband,women_age,region,residence,v106,religion,ethnicity,no_of_H_members,age_H_head,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,number_of_other_wives,marital_duration,husband_education,husbands_occupation,,IPV 
1,1,1,1,1,0,4,4,2,0,0,2,0,41,1,3,0,3,6,16,1,1,,0
1,1,0,1,0,1,6,4,2,0,0,2,0,34,2,3,0,3,0,22,0,1,,0
1,1,1,1,0,1,2,4,2,0,0,2,0,29,1,1,0,1,0,18,1,30,,0
1,0,0,0,0,1,5,4,2,0,0,2,0,38,2,4,0,3,0,12,0,1,,0
1,1,1,1,0,0,6,4,2,1,0,2,1,62,2,7,0,6,0,16,1,33,,0
1,1,1,0,0,0,5,7,2,1,1,13,1,45,2,10,0,6,0,16,1,30,,0
1,0,0,0,0,1,4,7,2,0,1,13,0,64,1,2,1,2,0,24,0,33,,0
1,0,0,1,0,1,7,7,2,1,1,13,0,48,2,7,0,6,1,14,1,8,,1
1,1,0,0,0,1,4,7,2,0,1,13,1,30,1,6,0,6,0,16,3,15,,0
1,0,1,1,0,1,6,7,2,0,1,13,0,40,0,2,0,2,1,13,2,4,,0
1,0,0,0,0,1,3,7,2,1,1,13,1,37,2,7,0,7,0,13,1,8,,0
1,0,1,0,0,1,4,7,2,0,1,13,0,39,2,3,1,2,0,24,1,33,,0
1,0,1,0,0,1,5,7,2,0,1,13,0,47,0,6,0,6,0,17,0,33,,2
1,0,0,0,0,1,4,4,2,0,1,2,0,61,1,3,0,3,0,17,0,1,,0
1,0,0,0,1,1,7,4,2,0,1,2,0,47,1,9,0,9,0,18,0,22.63274596,,4
1,1,0,0,1,1,7,4,2,0,1,2,0,68,1,5,0,3,0,19,0,33,,0
1,0,1,0,1,1,6,4,2,0,0,2,1,47,0,7,0,5,0,18,1,1,,1
1,0,0,0,0,1,5,4,2,0,1,2,1,47,1,8,0,8,0,11,0,5,,0
1,0,0,0,0,1,7,4,2,0,1,2,0,64,1,8,0,7,0,10,0,33,,0
1,1,1,1,0,1,3,4,2,1,2,2,0,27,1,3,0,3,0,16,1,1,,0
1,0,0,1,1,1,3,4,2,0,2,2,0,32,0,5,0,4,0,14,0,1,,0
1,0,0,0,0,1,6,4,2,0,1,2,0,69,1,1,0,1,0,13,0,33,,0
1,1,0,0,1,0,2,11,1,0,2,2,0,21,2,0,0,0,0,20,1,4,,0
1,1,1,0,0,1,4,11,1,0,2,2,0,39,2,0,0,0,0,29,1,10,,2
1,1,0,1,1,0,4,11,1,1,0,1,0,42,2,2,0,2,0,18,2,6,,1
1,1,1,1,0,1,2,11,1,3,0,3,1,50,2,0,0,0,0,17,3,7,,0
1,1,0,0,1,0,6,11,1,0,2,2,0,29,2,9,0,2,0,12,1,7,,0
1,1,1,1,0,0,2,11,1,1,0,2,0,28,2,1,0,1,0,14,1,30,,1
1,1,1,0,1,1,2,9,1,1,2,96,0,36,2,1,0,1,0,20,2,33,,1
1,1,0,0,0,0,7,9,1,1,2,96,0,61,2,0,0,0,0,34,3,35,,0
1,1,1,0,0,1,5,9,1,3,0,6,0,35,2,2,0,2,0,11,0,22.63274596,,0
1,1,1,0,0,1,1,9,1,1,2,2,0,70,2,0,0,0,0,13,0,22.63274596,,1
1,1,1,0,0,1,6,9,1,2,2,2,0,41,2,4,0,4,0,16,0,22.63274596,,0
1,1,1,0,0,0,5,9,1,1,2,2,2,70,2,6,0,6,0,22,0,22.63274596,,0
1,0,0,0,1,0,5,1,2,0,0,3,0,40,0,5,0,5,0,13,0,33,,0
1,0,0,0,0,0,7,1,2,0,0,3,0,48,0,8,0,6,0,15,0,22.63274596,,0
1,1,0,0,1,0,7,1,2,0,0,3,0,56,2,6,0,5,0,15,1,33,,1
1,0,0,0,0,1,6,1,2,0,0,3,0,48,2,7,0,6,0,15,1,33,,0
1,0,0,0,1,1,5,1,2,1,0,3,1,88,0,7,0,7,0,15,0,33,,1
1,0,0,1,1,1,7,1,2,0,0,3,0,67,0,8,0,6,0,14,0,33,,4
1,1,0,0,1,1,3,1,2,3,0,3,0,26,2,1,0,1,0,25,1,30,,2
1,1,0,1,0,0,1,1,2,2,0,3,0,28,2,1,0,1,0,17,2,30,,0
1,0,0,1,1,1,7,1,2,0,0,3,0,46,0,7,0,7,0,11,0,22.63274596,,1
1,0,1,0,0,0,5,1,2,1,0,3,0,37,1,5,0,5,0,14,0,22.63274596,,4
1,1,0,1,1,0,2,8,2,1,0,2,0,36,2,1,0,1,0,19,0,22.63274596,,0
1,0,0,0,0,1,3,8,2,0,1,11,0,30,1,3,0,3,0,13,1,33,,0
1,0,1,1,1,1,3,8,2,0,0,11,0,45,0,2,0,2,1,13,0,1,,2
1,0,0,0,1,1,2,8,2,2,2,11,0,35,0,0,0,0,0,17,1,33,,2
1,0,1,0,0,1,2,8,2,1,2,1,0,39,1,1,0,1,0,15,1,33,,0
1,1,1,1,1,0,1,8,2,1,0,11,0,27,1,0,1,0,0,17,1,33,,0
1,0,0,0,0,0,5,8,2,0,1,11,0,38,0,3,0,3,0,17,0,7,,0
1,0,1,1,1,1,4,8,2,0,0,11,0,33,2,3,1,1,0,15,1,7,,1
1,1,0,0,0,1,4,8,2,0,0,1,0,32,1,3,0,2,6,18,0,33,,0
1,1,0,1,1,0,6,8,1,2,0,2,0,45,2,0,0,0,0,37,3,35,,0
1,1,1,0,1,0,2,8,1,3,2,15,0,50,2,1,0,1,0,23,3,33,,0
1,1,0,0,0,0,6,8,1,3,2,1,0,41,2,0,0,0,0,27,3,35,,0
1,1,1,1,0,1,2,8,1,3,0,16,0,23,2,0,0,0,0,20,0,22.63274596,,2
1,1,1,1,1,1,3,8,1,3,1,16,0,26,2,1,0,1,0,19,0,22.63274596,,1
1,1,0,1,0,1,6,8,1,2,0,2,0,45,2,3,0,3,0,17,3,35,,0
1,1,0,1,0,0,2,8,1,2,1,16,1,34,2,1,0,1,0,16,3,4,,0
1,0,0,0,1,0,4,5,2,0,2,5,0,36,0,4,0,4,0,26,0,30,,0
1,0,0,0,0,1,6,5,2,0,2,5,0,45,0,0,0,0,0,16,4,33,,0
1,1,1,0,1,0,3,5,2,1,2,5,0,26,0,4,0,4,0,17,0,30,,0
1,0,0,0,0,1,4,5,2,0,2,5,0,35,2,1,0,1,0,23,0,33,,0
1,0,0,0,0,0,4,5,2,0,2,5,2,37,0,11,1,11,0,17,1,33,,0
1,1,1,0,0,0,5,5,2,0,2,5,0,38,0,4,0,4,0,15,0,33,,0
1,1,0,0,1,1,5,5,2,0,2,5,1,38,1,6,0,5,1,17,0,33,,2
1,1,0,0,0,1,4,2,1,1,0,1,0,37,2,2,0,2,0,17,2,16,,0
1,1,0,1,0,0,6,2,1,0,0,1,0,48,2,6,0,3,0,34,0,6,,0
1,1,0,1,1,0,6,2,1,0,0,2,0,42,2,3,0,2,0,17,0,22.63274596,,0
1,1,0,0,0,1,3,2,1,1,0,2,0,26,2,2,0,2,0,17,4,30,,0
1,1,0,1,1,1,4,2,1,0,0,1,0,33,2,4,0,2,0,15,0,22.63274596,,1
1,1,0,0,1,1,4,2,1,1,2,2,0,34,2,3,0,3,0,17,2,35,,0
1,1,0,0,0,1,2,2,1,1,0,2,0,24,2,1,0,1,0,13,2,6,,0
1,1,1,1,1,1,2,7,2,0,1,14,1,50,1,3,0,3,0,15,1,33,,3
1,1,0,0,1,0,3,7,2,0,0,75,0,37,2,3,0,3,0,21,3,23,,0
1,1,0,1,0,1,3,7,2,3,0,14,0,29,2,2,0,2,0,17,3,15,,1
1,0,0,0,1,0,2,7,2,0,0,75,0,25,0,1,1,1,0,19,1,33,,0
1,1,0,1,1,0,3,7,2,0,0,75,0,29,0,3,0,3,0,17,0,33,,0
1,0,0,1,1,1,3,7,2,1,0,75,0,27,0,4,0,4,1,21,1,33,,1
1,0,0,0,1,0,5,7,2,0,0,75,1,40,0,6,0,6,0,21,0,33,,0
1,0,0,1,0,0,5,7,2,0,0,1,1,40,2,8,0,8,1,14,2,33,,0
1,1,1,1,1,1,1,7,2,1,0,75,2,64,2,0,0,0,0,16,1,33,,4
1,1,1,1,1,1,1,7,2,1,0,45,0,20,0,0,1,0,1,17,0,1,,1
1,0,0,0,0,1,2,2,2,0,2,4,0,20,0,2,1,2,1,15,0,1,,0
1,1,0,0,0,0,3,2,2,0,2,4,1,35,0,6,1,5,0,13,1,33,,0
1,0,0,0,0,0,4,2,2,0,0,9,0,54,2,1,0,1,0,18,1,28,,1
1,1,0,0,0,0,7,2,2,0,2,4,0,49,0,2,0,0,0,14,0,22.63274596,,0
1,1,0,0,0,0,6,2,2,0,2,4,0,61,0,8,0,6,0,14,0,1,,0
1,0,0,0,0,0,5,2,2,0,2,4,1,43,0,8,0,7,0,14,0,1,,0
1,0,0,0,0,0,5,2,2,0,2,4,0,62,0,4,0,4,0,13,0,33,,0
1,0,0,0,0,0,5,2,2,0,2,4,0,36,0,6,0,3,1,11,0,1,,0
1,1,1,0,0,1,4,2,2,1,0,9,0,37,2,3,0,3,0,16,1,5,,1
1,1,0,0,0,1,4,2,2,0,2,4,0,40,0,4,0,2,0,14,0,33,,0
1,1,0,0,1,0,3,2,2,1,0,9,0,33,2,0,0,0,0,17,1,28,,1
1,1,0,0,0,0,2,2,2,1,1,9,0,54,1,0,0,0,0,15,0,22.63274596,,0
1,0,0,1,0,0,2,3,2,0,0,1,0,28,1,1,0,1,0,17,0,33,,0
1,0,1,1,0,0,6,3,2,0,0,1,0,58,0,6,0,2,0,14,0,33,,4
1,0,0,1,0,0,2,3,2,1,0,1,0,33,1,1,0,1,0,11,1,33,,1
1,0,0,1,0,1,6,3,2,0,0,1,1,50,2,9,0,6,0,14,0,33,,0
1,1,0,1,0,0,2,3,2,1,0,1,0,60,2,0,0,0,0,19,0,22.63274596,,0
1,0,1,1,1,0,2,3,2,0,0,1,0,56,0,1,0,1,0,11,0,22.63274596,,0
1,0,0,1,1,1,5,3,2,0,0,1,0,57,0,3,0,0,0,12,0,33,,2
1,1,1,1,0,0,1,3,2,0,0,1,0,18,2,1,0,0,0,11,0,22.63274596,,1
1,0,0,1,0,0,2,3,2,1,0,1,0,35,0,2,0,2,0,15,0,33,,0
1,1,0,1,0,0,1,3,2,0,0,1,0,21,1,1,0,1,0,15,0,33,,0
1,0,0,1,0,0,3,3,2,0,0,1,0,36,2,3,0,3,0,19,1,33,,0
1,1,0,1,0,0,3,7,1,3,0,1,0,27,2,0,0,0,0,21,3,26,,0
1,1,0,0,0,0,4,7,1,3,0,2,0,39,2,1,0,1,0,29,3,6,,0
1,1,0,1,0,0,3,7,1,1,0,14,0,29,2,3,0,3,0,23,2,6,,0
1,1,1,1,1,1,6,7,1,1,0,9,0,43,2,3,0,3,0,16,1,30,,4
1,1,0,0,0,0,3,7,1,3,0,1,1,70,2,1,0,1,0,18,3,31,,0
1,0,0,0,0,0,3,7,2,0,2,6,1,50,1,7,0,7,0,12,1,33,,0
1,1,0,0,0,0,5,7,2,0,2,2,1,43,2,9,0,9,1,13,1,30,,0
1,0,1,0,0,1,4,7,2,0,2,6,1,40,0,6,1,5,0,14,0,33,,1
1,1,0,1,0,1,3,7,2,1,0,6,1,30,2,5,1,5,0,14,0,33,,1
1,0,0,0,1,1,3,7,2,0,2,6,0,27,0,4,0,4,0,14,0,33,,1
1,0,1,0,0,1,4,7,2,0,2,6,1,41,1,6,0,6,0,11,0,5,,2
1,0,0,0,0,1,7,7,2,0,2,6,0,50,1,6,0,4,0,16,1,10,,1
1,0,0,0,0,0,3,2,2,0,2,4,1,32,0,6,0,6,0,14,1,1,,0
1,0,0,0,1,0,3,2,2,1,2,4,1,65,0,4,0,3,0,12,0,22.63274596,,0
1,0,0,0,0,1,6,2,2,0,2,4,1,47,0,8,0,7,1,27,0,33,,0
1,1,0,0,0,0,4,2,2,1,2,4,1,50,0,3,0,3,0,22,0,1,,0
1,1,0,0,1,1,2,9,1,3,2,1,0,28,2,0,1,0,0,21,2,33,,0
1,1,1,0,0,1,5,9,1,1,0,2,0,43,2,2,0,2,0,14,2,30,,0
1,1,1,0,0,1,7,9,1,3,0,1,0,49,2,1,0,1,0,27,0,22.63274596,,1
1,1,1,0,1,0,7,9,1,0,2,6,0,45,2,1,0,1,0,29,0,30,,0
1,1,0,0,0,1,2,9,1,3,0,6,0,64,2,0,0,0,0,21,2,6,,0
1,1,0,0,1,1,3,9,1,3,0,1,0,32,2,0,0,0,0,21,3,31,,0
1,1,1,0,0,1,7,9,1,2,0,1,0,45,2,3,0,3,0,12,0,22.63274596,,1
1,1,0,0,0,1,5,9,1,1,0,1,0,37,2,3,0,3,0,21,2,7,,0
1,1,1,0,0,0,3,5,1,3,1,13,0,26,2,0,0,0,0,21,3,30,,0
1,1,0,0,1,1,3,5,1,2,2,5,1,29,2,4,0,4,0,18,3,23,,0
1,1,1,0,1,1,4,5,1,0,2,5,2,35,2,7,0,6,0,17,3,30,,1
1,1,0,0,0,0,2,5,1,3,0,1,0,25,2,0,1,0,0,20,1,4,,0
1,1,0,0,0,0,2,5,1,2,1,13,0,27,2,1,0,1,0,17,2,7,,1
1,1,1,0,0,1,4,9,1,2,0,1,0,31,2,0,0,0,0,26,3,21,,2
1,1,0,0,0,1,5,9,1,2,1,1,0,50,2,2,0,2,0,25,2,19,,0
1,1,0,0,0,0,6,9,1,2,0,1,0,40,2,1,0,1,0,15,0,22.63274596,,0
1,1,0,0,1,1,3,9,1,1,0,1,0,30,2,2,0,2,0,18,3,21,,0
1,1,0,0,0,1,7,9,1,1,1,1,0,45,2,3,0,3,0,21,0,22.63274596,,0
1,1,0,0,1,0,3,10,1,2,0,1,0,33,2,1,0,1,0,24,3,30,,0
1,1,0,0,0,0,3,10,1,2,0,2,0,32,2,1,1,1,0,27,2,33,,0
1,1,1,0,0,0,3,10,1,2,0,3,0,28,2,2,0,2,0,21,3,20,,0
1,1,1,0,0,0,4,10,1,3,0,1,0,35,2,0,0,0,0,31,3,9,,0
1,1,0,0,0,0,4,10,1,0,0,6,1,35,2,4,0,4,0,16,1,4,,0
1,1,0,0,0,1,7,9,1,1,0,1,0,50,2,2,0,2,0,16,1,26,,0
1,1,0,0,0,0,6,9,1,1,0,1,0,42,2,2,0,1,0,17,2,6,,0
1,0,0,0,0,0,3,9,1,3,2,2,0,24,2,0,0,0,0,23,3,5,,0
1,1,0,0,0,0,6,9,1,1,0,1,0,45,2,2,0,0,0,12,2,31,,0
1,1,1,0,0,0,3,9,1,3,0,1,0,30,2,2,0,2,0,15,3,35,,1
1,1,0,0,0,1,3,9,1,2,2,1,0,30,2,1,0,1,0,24,1,30,,0
1,1,0,1,0,0,1,10,1,1,0,1,0,54,2,1,1,1,0,15,2,18,,0
1,1,0,1,0,1,6,10,1,1,0,1,0,50,2,6,0,6,0,13,2,35,,0
1,1,0,0,0,1,7,10,1,2,1,1,0,51,2,2,0,2,0,29,3,31,,2
1,1,1,0,0,1,3,10,1,2,0,1,0,23,2,1,1,1,0,19,1,7,,1
1,1,1,1,0,1,7,10,1,0,0,1,0,48,2,5,0,5,0,17,0,22.63274596,,4
1,1,0,0,0,0,5,10,1,3,0,1,0,50,2,2,0,2,0,27,4,8,,0
1,1,0,0,0,1,6,10,1,1,1,1,0,43,2,2,0,2,0,18,3,8,,0
1,1,0,1,0,0,4,10,1,3,0,2,0,30,2,1,0,1,0,16,2,21,,0
1,1,1,0,0,0,2,10,1,1,0,2,0,29,2,1,0,1,0,23,3,18,,0
1,1,0,1,0,0,1,10,1,1,0,3,0,25,2,0,1,0,0,18,1,9,,0
1,1,0,1,1,0,2,10,1,1,0,1,0,27,2,1,0,1,0,21,1,30,,2
1,0,0,0,0,0,5,4,2,0,2,2,1,43,1,7,0,6,0,18,0,1,,0
1,0,0,0,0,1,2,4,2,0,2,2,0,23,0,1,1,1,0,16,1,33,,4
1,0,0,0,0,1,3,4,2,1,2,2,0,31,0,2,0,2,0,17,0,33,,1
1,0,1,0,1,1,4,4,2,0,2,2,1,56,1,8,0,6,0,15,0,33,,0
1,0,1,0,1,1,6,4,2,0,2,2,0,61,0,6,0,4,0,15,0,33,,1
1,1,1,0,0,1,5,4,2,0,2,2,1,44,1,8,0,6,0,15,0,33,,0
1,0,1,0,0,1,5,4,2,0,2,2,1,62,1,6,0,5,0,19,0,33,,2
1,0,0,0,0,1,4,4,2,0,2,2,3,59,1,3,0,3,0,19,0,4,,0
1,0,0,0,0,1,3,4,2,0,2,2,0,46,0,1,1,1,0,24,0,33,,0
1,0,1,0,0,1,4,4,2,0,2,2,0,37,0,4,0,4,0,15,1,33,,1
1,1,0,0,1,1,2,4,2,2,2,2,0,29,2,3,0,3,0,14,0,33,,1
1,1,0,0,1,0,2,8,1,2,0,1,0,40,2,1,0,1,0,20,0,21,,0
1,1,1,0,0,0,2,8,1,1,0,3,0,26,2,1,0,1,0,12,0,22.63274596,,1
1,1,0,1,0,0,2,8,1,3,0,1,0,50,2,0,0,0,0,21,2,16,,0
1,1,1,1,1,1,2,8,1,3,1,16,1,50,2,1,0,1,0,19,3,9,,1
1,1,0,0,0,0,4,8,1,0,0,1,0,27,2,1,0,1,0,20,0,22.63274596,,0
1,1,0,0,1,0,5,8,1,3,2,6,0,47,2,2,0,2,0,25,3,30,,0
1,1,0,1,0,0,6,5,1,0,0,1,0,64,2,0,0,0,0,14,1,33,,0
1,1,0,0,0,1,5,5,1,2,2,2,0,28,2,1,0,1,0,18,3,35,,0
1,1,0,0,0,0,6,5,1,1,2,5,0,45,2,7,0,5,0,15,2,35,,0
0,1,0,0,1,1,5,5,1,1,2,1,0,38,2,1,0,1,0,16,0,22.63274596,,1
1,0,0,0,1,1,5,6,2,0,1,2,0,40,1,4,0,4,0,17,1,30,,0
1,0,0,0,1,1,5,6,2,1,1,2,0,40,2,4,0,3,0,18,1,33,,0
1,0,0,0,1,1,3,6,2,2,1,2,0,30,2,2,0,2,0,17,1,33,,2
1,1,1,0,1,1,6,6,2,1,1,2,0,46,2,6,0,5,0,19,1,33,,0
1,1,1,0,1,1,2,6,2,1,1,4,0,37,2,2,0,2,0,12,1,33,,1
1,0,0,1,0,1,7,3,2,0,0,1,1,50,0,8,0,7,0,12,0,33,,1
1,0,1,0,0,1,4,3,2,0,0,1,0,40,0,1,0,1,0,24,0,24,,1
1,0,0,1,0,0,3,3,2,0,0,1,0,28,0,3,0,3,0,16,0,33,,0
1,0,0,0,0,1,4,3,2,0,0,1,1,33,0,3,0,3,0,15,0,33,,2
1,0,0,0,0,1,2,3,2,0,0,1,0,28,0,3,0,1,0,13,1,33,,2
1,0,0,0,0,0,4,3,2,0,0,1,0,38,0,4,0,4,0,16,0,16,,0
1,0,1,0,0,0,4,3,2,0,0,1,0,38,0,4,0,4,0,16,0,33,,0
1,0,0,0,0,0,3,3,2,0,0,1,0,28,1,4,0,4,0,11,0,22.63274596,,0
1,1,0,0,0,1,2,9,2,1,2,2,0,64,1,1,0,1,0,21,0,22.63274596,,1
1,1,0,0,0,0,3,9,2,0,2,2,0,29,2,2,1,2,0,14,0,33,,0
1,0,1,0,0,1,7,9,2,0,2,2,1,55,0,10,0,8,0,18,0,33,,1
1,1,0,0,0,0,3,9,2,0,2,2,0,55,2,2,0,2,0,19,1,8,,1
1,0,0,0,1,1,5,8,2,0,3,8,1,35,0,8,0,7,1,13,2,33,,4
1,0,0,1,0,0,2,8,2,2,1,8,0,20,0,1,0,0,1,19,2,6,,0
1,0,0,1,1,1,6,8,2,0,1,8,0,85,0,7,0,5,0,19,0,1,,4
1,1,0,0,0,1,3,8,2,1,1,8,0,30,0,3,0,2,1,21,0,8,,3
1,1,0,1,0,1,5,8,2,0,1,8,0,55,0,5,0,5,2,18,0,33,,1
1,0,1,1,0,0,2,6,1,1,1,2,0,28,2,0,0,0,0,20,3,5,,0
1,0,0,1,0,0,2,6,1,2,1,2,0,26,2,1,0,1,0,18,2,33,,2
1,1,0,0,1,0,6,6,1,1,1,2,0,48,2,8,0,6,0,17,1,33,,0
1,0,0,0,1,1,3,6,1,1,1,2,0,35,0,3,0,3,0,16,2,1,,0
1,1,0,0,0,1,5,2,1,1,2,6,0,37,2,3,0,2,0,22,0,13,,0
1,1,0,1,1,0,5,2,1,3,0,1,0,40,2,3,0,3,0,19,3,6,,0
1,1,0,0,0,0,3,2,1,0,2,34,0,30,2,1,0,1,0,19,1,7,,3
1,1,0,0,0,0,4,5,2,0,2,5,1,40,0,9,0,6,0,12,0,33,,0
1,0,1,0,1,1,7,5,2,0,2,5,0,63,0,9,0,7,2,20,0,1,,1
1,0,0,0,0,0,3,5,2,0,2,5,0,33,0,5,0,4,0,15,0,26,,0
1,0,0,0,0,0,2,5,2,1,2,5,0,24,0,2,0,2,0,15,1,33,,0
1,1,0,1,0,0,3,3,1,3,0,1,0,28,2,1,1,1,0,25,2,6,,0
1,1,0,1,1,1,6,3,1,1,2,1,0,42,2,4,0,3,0,17,0,22.63274596,,1
1,1,0,0,1,1,3,3,1,0,0,1,0,27,2,2,0,2,0,18,0,22.63274596,,1
1,1,1,1,1,0,3,3,1,3,0,1,0,30,2,2,0,2,0,15,3,19,,0
1,1,0,1,1,0,4,3,1,1,0,1,0,30,2,1,0,1,0,15,1,33,,0
1,1,0,0,0,0,4,11,1,3,0,1,0,36,2,1,0,1,0,30,2,6,,0
1,1,0,0,0,0,4,11,1,1,0,1,0,30,2,1,0,1,0,18,2,6,,0
1,1,1,1,1,1,2,11,1,1,0,6,0,24,2,1,0,1,0,15,0,22.63274596,,1
1,1,1,0,1,1,3,11,1,2,0,2,0,25,2,1,0,1,0,23,3,26,,0
1,1,0,1,0,0,7,11,1,0,0,1,0,52,2,1,0,1,0,18,0,22.63274596,,1
1,1,0,1,0,0,3,11,1,3,2,2,0,27,2,1,0,1,0,21,1,16,,1
1,1,1,0,1,1,4,11,1,0,0,6,0,38,2,2,0,2,0,11,1,29,,1
1,0,0,0,0,0,6,11,1,0,2,2,0,40,2,3,0,1,0,27,0,5,,2
1,0,1,0,1,1,4,2,2,0,2,4,0,30,0,5,0,4,1,16,0,1,,1
1,0,0,0,0,0,3,2,2,0,2,4,0,32,0,4,0,4,0,16,0,1,,0
1,0,0,0,0,0,2,2,2,0,2,4,0,24,0,0,0,0,0,19,0,1,,0
1,0,1,0,1,1,2,2,2,0,2,4,1,36,0,2,0,2,0,17,0,1,,2
1,0,1,0,1,1,2,2,2,0,2,4,0,47,0,0,0,0,0,17,0,1,,2
1,0,1,0,0,1,3,2,2,0,2,4,0,37,0,2,0,2,0,22,0,33,,2
1,0,0,0,0,1,4,7,2,0,0,1,0,40,0,4,0,2,0,17,0,33,,0
1,0,0,1,1,1,2,7,2,1,0,1,1,46,2,0,0,0,0,19,0,22.63274596,,1
1,0,0,0,0,1,6,7,2,0,0,1,1,45,0,7,0,5,0,15,0,33,,0
1,0,1,0,0,0,6,7,2,0,0,1,0,42,0,7,0,6,0,15,1,33,,0
1,0,0,0,0,0,6,7,2,0,0,1,0,52,0,4,0,4,0,10,2,33,,0
1,0,0,0,0,0,6,7,2,0,0,1,1,52,0,7,0,7,0,22,0,33,,0
1,0,0,1,1,1,5,7,2,0,0,1,1,40,0,6,0,5,0,14,0,33,,1
1,0,0,0,1,1,6,7,2,0,0,1,1,54,1,7,0,6,0,15,0,33,,0
1,0,1,0,0,1,5,7,2,0,0,1,0,38,2,3,0,3,0,14,0,33,,0
1,0,0,0,0,0,5,5,2,0,2,5,1,45,0,1,0,1,0,31,0,22.63274596,,0
1,0,1,0,1,0,7,5,2,0,2,5,0,49,0,2,0,2,0,31,0,22.63274596,,0
1,0,0,0,0,0,4,1,2,1,0,3,1,39,0,6,0,6,0,20,0,33,,0
1,0,1,0,1,1,5,1,2,0,0,3,1,40,0,6,0,5,0,13,0,5,,0
1,0,1,0,0,0,7,1,2,0,0,3,0,50,0,7,0,4,0,19,0,33,,3
1,1,0,1,0,0,3,1,2,1,0,3,0,63,2,1,0,1,0,15,0,22.63274596,,0
1,0,0,0,0,1,4,1,2,0,0,3,0,73,0,1,0,0,0,11,0,22.63274596,,0
1,0,1,1,1,0,1,1,2,0,0,3,0,30,0,1,0,1,0,12,0,5,,0
1,1,1,0,0,1,2,1,2,0,0,3,0,23,0,1,0,1,0,15,0,22.63274596,,0
1,0,1,1,0,0,2,1,2,0,0,3,0,28,0,3,0,3,0,13,1,17,,0
1,1,0,0,1,0,7,1,2,0,0,3,0,55,2,6,0,5,0,10,1,8,,0
1,0,0,0,1,1,6,1,2,0,0,3,0,40,2,3,0,3,0,17,0,22.63274596,,0
1,0,0,0,0,0,7,1,2,0,0,3,0,56,1,8,0,6,0,13,0,33,,0
1,1,0,0,0,1,3,1,2,1,0,3,0,35,2,3,0,3,0,13,1,30,,2
1,1,1,0,0,0,2,1,2,2,0,3,0,21,2,1,1,1,0,17,1,6,,1
1,1,0,1,0,0,7,1,2,0,0,3,0,45,2,0,0,0,0,11,0,1,,0
1,0,0,1,0,1,2,1,2,0,0,3,0,27,0,2,0,2,0,13,0,33,,0
1,1,1,1,0,1,3,1,2,1,0,3,0,40,2,4,0,4,0,17,1,30,,0
1,0,1,0,0,0,3,1,2,2,0,3,0,24,0,2,0,2,0,21,0,22.63274596,,0
1,1,0,1,0,0,1,1,2,1,0,3,0,24,2,1,0,1,0,15,1,5,,0
1,0,0,1,0,0,4,3,2,0,0,1,0,59,0,2,0,1,0,24,0,22.63274596,,1
1,0,1,1,1,1,3,3,2,0,0,1,0,30,0,1,0,1,0,14,0,33,,3
1,0,0,0,0,0,3,3,2,1,2,1,0,60,0,0,0,0,0,25,0,22.63274596,,0
1,1,1,0,1,1,3,3,2,0,2,1,2,55,0,2,0,2,0,13,0,30,,2
1,0,0,1,1,0,5,3,2,0,0,1,0,68,0,5,0,5,0,14,4,33,,2
1,1,1,1,0,1,1,3,2,1,0,1,0,65,0,0,0,0,0,18,0,33,,0
1,1,0,1,0,1,5,3,2,0,0,1,1,58,1,5,1,5,0,19,0,33,,4
1,0,0,0,0,0,6,3,2,0,0,1,0,45,0,7,0,7,0,12,1,33,,0
1,1,0,1,0,0,3,1,1,3,0,3,0,29,2,1,0,1,0,22,3,9,,0
1,1,0,1,1,0,3,1,1,3,0,3,0,28,2,2,0,2,0,16,3,33,,0
1,1,1,1,0,1,7,1,1,0,0,3,0,60,2,6,0,6,0,12,0,33,,3
1,1,1,1,0,0,3,1,1,1,0,3,0,29,2,1,0,1,0,18,3,20,,0
1,1,0,0,0,1,1,1,1,1,0,3,1,27,2,1,0,1,0,18,1,7,,0
1,1,0,1,0,0,4,1,1,1,0,3,0,40,2,4,0,4,0,15,1,6,,0
1,1,0,0,0,0,4,1,1,2,0,3,0,36,2,2,0,2,0,26,2,7,,0
1,1,1,1,0,0,4,1,1,3,0,3,0,57,2,3,0,3,0,24,3,17,,0
1,1,1,1,1,1,7,1,1,1,0,3,0,55,2,4,0,3,0,15,3,9,,1
1,1,0,0,0,0,2,1,1,3,0,1,0,32,2,0,0,0,0,19,3,25,,0
1,1,0,0,0,1,2,5,2,0,2,5,0,28,0,2,0,2,0,17,1,9,,0
1,1,0,0,0,1,2,5,2,1,2,5,0,22,1,1,0,1,3,18,0,30,,0
1,1,0,1,1,1,2,5,2,0,2,5,0,23,0,3,0,3,0,15,2,6,,1
1,1,0,0,0,1,3,5,2,0,2,5,1,27,0,6,0,5,1,14,0,1,,0
1,0,0,0,0,1,2,5,2,0,2,5,0,19,0,2,0,2,1,15,1,9,,0
1,0,0,0,0,1,4,5,2,0,2,5,1,32,0,8,0,6,1,16,0,8,,0
1,0,0,0,0,1,3,5,2,1,2,5,1,25,0,4,0,4,1,14,0,1,,0
1,1,0,0,1,1,5,5,2,0,2,5,0,38,1,3,0,3,0,13,0,1,,0
